Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
"114","Kenya","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","434.316700","434.316700","434.316700","434.316700","434.316700","434.316700","434.316700","434.316700","434.316700","434.316700","434.243300","434.243300","434.243300","434.243300","434.243300","0.000000","0.000000","0.000000","0.000000","0.000000"
"114","Kenya","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","8157.695300","8157.695300","8157.695300","8157.695300","8157.695300","0.000000","0.000000","0.000000","0.000000","0.000000"
"114","Kenya","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","14977.410300","8157.695300","8157.695300","8157.695300","8157.695300","8157.695300","0.000000","0.000000","0.000000","0.000000","0.000000"
"114","Kenya","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","8183.526300","8183.526300","8183.526300","8183.526300","8183.526300","-7727.570800","-7727.570800","-7727.570800","-7727.570800","-7727.570800"
"114","Kenya","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","-4458.260600","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","15003.930100","8183.526300","8183.526300","8183.526300","8183.526300","8183.526300","-7727.570800","-7727.570800","-7727.570800","-7727.570800","-7727.570800"
"83","Kiribati","6646","Forest land","5110","Area","1000 ha","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000","1.180000"
"118","Kuwait","6646","Forest land","5110","Area","1000 ha","3.450000","3.590000","3.730000","3.870000","4.010000","4.150000","4.290000","4.430000","4.570000","4.710000","4.850000","4.990000","5.130000","5.270000","5.410000","5.550000","5.690000","5.830000","5.970000","6.110000","6.250000","6.250000","6.250000","6.250000","6.250000","6.250000","6.250000","6.250000","6.250000","6.250000","6.250000"
"118","Kuwait","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","-3.927600","-3.927600","-3.927600","-3.927600","-3.927600","-3.927600","-3.927600","-3.927600","-3.927600","-3.927600","-3.927600","-3.679800","-3.679800","-3.679800","-3.679800","-3.679800","-3.679800","-3.679800","-3.679800","-3.679800","-3.679800","-1.635200","-1.635200","-1.635200","-1.635200","-1.635200","-0.476300","-0.476300","-0.476300","-0.476300","-0.476300"
"118","Kuwait","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-10.220100","-10.220100","-10.220100","-10.220100","-10.220100","-2.976800","-2.976800","-2.976800","-2.976800","-2.976800"
"118","Kuwait","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-10.220100","-10.220100","-10.220100","-10.220100","-10.220100","-2.976800","-2.976800","-2.976800","-2.976800","-2.976800"
"118","Kuwait","6750","Net Forest conversion","5110","Area","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"118","Kuwait","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"118","Kuwait","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"118","Kuwait","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"118","Kuwait","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-10.220100","-10.220100","-10.220100","-10.220100","-10.220100","-2.976800","-2.976800","-2.976800","-2.976800","-2.976800"
"118","Kuwait","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-19.048700","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-22.998600","-10.220100","-10.220100","-10.220100","-10.220100","-10.220100","-2.976800","-2.976800","-2.976800","-2.976800","-2.976800"
"113","Kyrgyzstan","6646","Forest land","5110","Area","1000 ha",,,"1145.318000","1149.765800","1154.213500","1158.661300","1163.109000","1167.556700","1172.004500","1176.452300","1180.900000","1185.778000","1190.656000","1195.534000","1200.412000","1205.290000","1210.168000","1215.046000","1219.924000","1224.802000","1229.680000","1234.106000","1238.532000","1242.958000","1247.384000","1251.810000","1264.524000","1277.238000","1289.952000","1302.666000","1315.380000"
"113","Kyrgyzstan","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha",,,"-0.866200","-0.866200","-0.866200","-0.866200","-0.866200","-0.866200","-0.866200","-0.866200","-0.866200","-0.007500","-0.007500","-0.007500","-0.007500","-0.007500","-0.007500","-0.007500","-0.007500","-0.007500","-0.007500","-0.590800","-0.590800","-0.590800","-0.590800","-0.590800","-2.483600","-2.483600","-2.483600","-2.483600","-2.483600"
"113","Kyrgyzstan","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams",,,"-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-739.538100","-739.538100","-739.538100","-739.538100","-739.538100","-3266.838100","-3266.838100","-3266.838100","-3266.838100","-3266.838100"
"113","Kyrgyzstan","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams",,,"-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-739.538100","-739.538100","-739.538100","-739.538100","-739.538100","-3266.838100","-3266.838100","-3266.838100","-3266.838100","-3266.838100"
"113","Kyrgyzstan","6750","Net Forest conversion","5110","Area","1000 ha",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"113","Kyrgyzstan","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"113","Kyrgyzstan","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"113","Kyrgyzstan","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"113","Kyrgyzstan","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams",,,"-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-739.538100","-739.538100","-739.538100","-739.538100","-739.538100","-3266.838100","-3266.838100","-3266.838100","-3266.838100","-3266.838100"
"113","Kyrgyzstan","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams",,,"-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-1022.866300","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-9.263500","-739.538100","-739.538100","-739.538100","-739.538100","-739.538100","-3266.838100","-3266.838100","-3266.838100","-3266.838100","-3266.838100"
"120","Lao People's Democratic Republic","6646","Forest land","5110","Area","1000 ha","17843.000000","17801.200000","17759.400000","17717.600000","17675.800000","17634.000000","17592.200000","17550.400000","17508.600000","17466.800000","17425.000000","17376.550000","17328.100000","17279.650000","17231.200000","17182.750000","17134.300000","17085.850000","17037.400000","16988.950000","16940.500000","16906.000000","16871.500000","16837.000000","16802.500000","16768.000000","16733.500000","16699.000000","16664.500000","16630.000000","16595.500000"
"120","Lao People's Democratic Republic","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-0.023400","-0.023400","-0.023400","-0.023400","-0.023400","-0.023400","-0.023400","-0.023400","-0.023400","-0.023400","-0.263000","-0.263000","-0.263000","-0.263000","-0.263000","-0.265700","-0.265700","-0.265700","-0.265700","-0.265700"
"120","Lao People's Democratic Republic","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500"
"120","Lao People's Democratic Republic","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-395.760800","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500","-4409.905500"
"120","Lao People's Democratic Republic","6750","Net Forest conversion","5110","Area","1000 ha","41.800000","41.800000","41.800000","41.800000","41.800000","41.800000","41.800000","41.800000","41.800000","41.800000","41.800000","50.025000","50.025000","50.025000","50.025000","50.025000","50.025000","50.025000","50.025000","50.025000","50.025000","52.050000","52.050000","52.050000","52.050000","52.050000","52.050000","52.050000","52.050000","52.050000","52.050000"
"120","Lao People's Democratic Republic","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700","251.276700"
"120","Lao People's Democratic Republic","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500"
"120","Lao People's Democratic Republic","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","12570.115300","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500","13078.950500"
"120","Lao People's Democratic Republic","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000"
"120","Lao People's Democratic Republic","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","10503.364700","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","12174.354500","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000","8669.045000"
"119","Latvia","6646","Forest land","5110","Area","1000 ha",,,"3186.600000","3193.400000","3200.200000","3207.000000","3213.800000","3220.600000","3227.400000","3234.200000","3241.000000","3254.112000","3267.224000","3280.336000","3293.448000","3306.560000","3319.672000","3332.784000","3345.896000","3359.008000","3372.120000","3375.984000","3379.848000","3383.712000","3387.576000","3391.440000","3395.310000","3399.180000","3403.050000","3406.920000","3410.790000"
"119","Latvia","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha",,,"-4.621200","-4.621200","-4.621200","-4.621200","-4.621200","-4.621200","-4.621200","-4.621200","-4.621200","-4.801100","-4.801100","-4.801100","-4.801100","-4.801100","-4.801100","-4.801100","-4.801100","-4.801100","-4.801100","-1.659700","-1.659700","-1.659700","-1.659700","-1.659700","-1.674300","-1.674300","-1.674300","-1.674300","-1.674300"
"119","Latvia","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams",,,"-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-5628.833200","-5628.833200","-5628.833200","-5628.833200","-5628.833200","-5710.591500","-5710.591500","-5710.591500","-5710.591500","-5710.591500"
"119","Latvia","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams",,,"-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-5628.833200","-5628.833200","-5628.833200","-5628.833200","-5628.833200","-5710.591500","-5710.591500","-5710.591500","-5710.591500","-5710.591500"
"119","Latvia","6750","Net Forest conversion","5110","Area","1000 ha",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.912000","1.912000","1.912000","1.912000","1.912000","1.910000","1.910000","1.910000","1.910000","1.910000"
"119","Latvia","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","298.503300","298.503300","298.503300","298.503300","298.503300","304.260000","304.260000","304.260000","304.260000","304.260000"
"119","Latvia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","570.738400","570.738400","570.738400","570.738400","570.738400","581.136600","581.136600","581.136600","581.136600","581.136600"
"119","Latvia","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","570.738400","570.738400","570.738400","570.738400","570.738400","581.136600","581.136600","581.136600","581.136600","581.136600"
"119","Latvia","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams",,,"-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-5058.094800","-5058.094800","-5058.094800","-5058.094800","-5058.094800","-5129.454900","-5129.454900","-5129.454900","-5129.454900","-5129.454900"
"119","Latvia","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams",,,"-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-14977.229700","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-16189.803400","-5058.094800","-5058.094800","-5058.094800","-5058.094800","-5058.094800","-5129.454900","-5129.454900","-5129.454900","-5129.454900","-5129.454900"
"121","Lebanon","6646","Forest land","5110","Area","1000 ha","139.700000","139.548000","139.396000","139.244000","139.092000","138.940000","138.788000","138.636000","138.484000","138.332000","138.180000","138.097000","138.014000","137.931000","137.848000","137.765000","137.682000","137.599000","137.516000","137.433000","137.350000","137.946000","138.542000","139.138000","139.734000","140.330000","140.930000","141.530000","142.130000","142.730000","143.330000"
"121","Lebanon","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","-0.047700","-0.047700","-0.047700","-0.047700","-0.047700","-0.047700","-0.047700","-0.047700","-0.047700","-0.047700","-0.047700","-0.025700","-0.025700","-0.025700","-0.025700","-0.025700","-0.025700","-0.025700","-0.025700","-0.025700","-0.025700","-0.541100","-0.541100","-0.541100","-0.541100","-0.541100","-0.547800","-0.547800","-0.547800","-0.547800","-0.547800"
"121","Lebanon","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-75.938400","-75.938400","-75.938400","-75.938400","-75.938400","-78.513100","-78.513100","-78.513100","-78.513100","-78.513100"
"121","Lebanon","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-6.586600","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-3.525300","-75.938400","-75.938400","-75.938400","-75.938400","-75.938400","-78.513100","-78.513100","-78.513100","-78.513100","-78.513100"
"121","Lebanon","6750","Net Forest conversion","5110","Area","1000 ha","0.152000","0.152000","0.152000","0.152000","0.152000","0.152000","0.152000","0.152000","0.152000","0.152000","0.152000","0.083000","0.083000","0.083000","0.083000","0.083000","0.083000","0.083000","0.083000","0.083000","0.083000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"121","Lebanon","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","128.406700","128.406700","128.406700","128.406700","128.406700","128.406700","128.406700","128.406700","128.406700","128.406700","128.406700","128.883300","128.883300","128.883300","128.883300","128.883300","128.883300","128.883300","128.883300","128.883300","128.883300","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"121","Lebanon","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"121","Lebanon","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","19.517800","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","10.697300","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"121","Lebanon","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","-75.938400","-75.938400","-75.938400","-75.938400","-75.938400","-78.513100","-78.513100","-78.513100","-78.513100","-78.513100"
"121","Lebanon","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","12.931200","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","7.172000","-75.938400","-75.938400","-75.938400","-75.938400","-75.938400","-78.513100","-78.513100","-78.513100","-78.513100","-78.513100"
"122","Lesotho","6646","Forest land","5110","Area","1000 ha","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000","34.520000"
"122","Lesotho","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"122","Lesotho","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"122","Lesotho","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"122","Lesotho","6750","Net Forest conversion","5110","Area","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"122","Lesotho","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"122","Lesotho","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
